modelo,pregunta,prompt,es_correcta,confianza,prob_entailment,prob_neutral,prob_contradiction
meta-llama_Llama-3.1-8B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 1,False,0.06579361110925674,0.06579361110925674,0.07328644394874573,0.8609199523925781
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 1,False,0.09366779029369354,0.09366779029369354,0.02883741445839405,0.8774948120117188
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 1,False,0.0010205336147919297,0.0010205336147919297,0.009896747767925262,0.9890828132629395
meta-llama_Llama-3.1-8B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 1,False,0.13587288558483124,0.13587288558483124,0.2803342938423157,0.5837928652763367
meta-llama_Llama-3.1-8B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 2,False,0.16319335997104645,0.16319335997104645,0.09851446747779846,0.7382922172546387
meta-llama_Llama-3.1-8B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 2,False,0.27687788009643555,0.27687788009643555,0.2698596119880676,0.4532625079154968
meta-llama_Llama-3.1-8B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 2,False,0.09350761026144028,0.09350761026144028,0.07883062213659286,0.8276618123054504
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 2,True,0.5310949683189392,0.5310949683189392,0.15195436775684357,0.31695061922073364
meta-llama_Llama-3.1-8B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 2,False,0.42857933044433594,0.42857933044433594,0.15418334305286407,0.4172373414039612
meta-llama_Llama-3.1-8B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 2,False,0.3993189036846161,0.3993189036846161,0.07744716107845306,0.5232338905334473
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 2,False,0.00029416612233035266,0.00029416612233035266,0.00273394794203341,0.996971845626831
meta-llama_Llama-3.1-8B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 2,False,0.2298360913991928,0.2298360913991928,0.1585526168346405,0.6116113066673279
meta-llama_Llama-3.1-8B-Instruct,¿Quiero ir a RD3VC?,Prompt 2,False,0.18411843478679657,0.18411843478679657,0.3700146973133087,0.4458669126033783
meta-llama_Llama-3.1-8B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 2,False,0.23424723744392395,0.23424723744392395,0.11933048814535141,0.6464223265647888
meta-llama_Llama-3.1-8B-Instruct,Estoy en OA1SC.,Prompt 2,False,0.02396976947784424,0.02396976947784424,0.13326601684093475,0.8427642583847046
meta-llama_Llama-3.1-8B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 2,False,0.18702319264411926,0.18702319264411926,0.17969448864459991,0.6332823038101196
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 2,False,0.30256327986717224,0.30256327986717224,0.14219407737255096,0.5552427172660828
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 2,False,0.00024626243975944817,0.00024626243975944817,0.007865204475820065,0.9918884634971619
meta-llama_Llama-3.1-8B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 2,False,0.15567678213119507,0.15567678213119507,0.18799522519111633,0.6563279628753662
meta-llama_Llama-3.1-8B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 3,False,0.034810665994882584,0.034810665994882584,0.058880679309368134,0.906308650970459
meta-llama_Llama-3.1-8B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 3,False,0.07694265991449356,0.07694265991449356,0.04899425059556961,0.8740631937980652
meta-llama_Llama-3.1-8B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 3,False,0.49200260639190674,0.49200260639190674,0.06461511552333832,0.44338229298591614
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 3,False,0.47849977016448975,0.47849977016448975,0.14903883635997772,0.3724614381790161
meta-llama_Llama-3.1-8B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 3,True,0.6973450183868408,0.6973450183868408,0.06264005601406097,0.2400149703025818
meta-llama_Llama-3.1-8B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 3,False,0.031010664999485016,0.031010664999485016,0.08339632302522659,0.8855929970741272
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 3,False,0.004861428402364254,0.004861428402364254,0.01468497421592474,0.980453610420227
meta-llama_Llama-3.1-8B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 3,False,0.03174859657883644,0.03174859657883644,0.05060626566410065,0.9176451563835144
meta-llama_Llama-3.1-8B-Instruct,¿Quiero ir a RD3VC?,Prompt 3,False,0.3074307143688202,0.3074307143688202,0.14806696772575378,0.544502317905426
meta-llama_Llama-3.1-8B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 3,False,0.2710731327533722,0.2710731327533722,0.16944286227226257,0.5594840049743652
meta-llama_Llama-3.1-8B-Instruct,Estoy en OA1SC.,Prompt 3,False,0.045651063323020935,0.045651063323020935,0.16923987865447998,0.7851091027259827
meta-llama_Llama-3.1-8B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 3,False,0.024404490366578102,0.024404490366578102,0.023369215428829193,0.9522262811660767
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 3,False,0.19263005256652832,0.19263005256652832,0.13970479369163513,0.6676651835441589
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 3,False,0.00021824614668730646,0.00021824614668730646,0.004207749385386705,0.9955739974975586
meta-llama_Llama-3.1-8B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 3,False,0.4434979557991028,0.4434979557991028,0.3481926918029785,0.20830941200256348
meta-llama_Llama-3.1-8B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 4,False,0.08359981328248978,0.08359981328248978,0.017002664506435394,0.8993974328041077
meta-llama_Llama-3.1-8B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 4,False,0.34949809312820435,0.34949809312820435,0.1493641883134842,0.5011377334594727
meta-llama_Llama-3.1-8B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 4,False,0.38429903984069824,0.38429903984069824,0.44659098982810974,0.16910989582538605
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 4,False,0.30960166454315186,0.30960166454315186,0.08266563713550568,0.6077326536178589
meta-llama_Llama-3.1-8B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 4,False,0.26817944645881653,0.26817944645881653,0.1629742681980133,0.5688462853431702
meta-llama_Llama-3.1-8B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 4,True,0.8828502297401428,0.8828502297401428,0.015155562199652195,0.10199421644210815
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 4,False,0.005208667833358049,0.005208667833358049,0.013846059329807758,0.980945348739624
meta-llama_Llama-3.1-8B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 4,False,0.08990383893251419,0.08990383893251419,0.0827343612909317,0.8273618221282959
meta-llama_Llama-3.1-8B-Instruct,¿Quiero ir a RD3VC?,Prompt 4,False,0.06551417708396912,0.06551417708396912,0.4251883327960968,0.5092974901199341
meta-llama_Llama-3.1-8B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 4,True,0.5459433794021606,0.5459433794021606,0.2023431360721588,0.25171351432800293
meta-llama_Llama-3.1-8B-Instruct,Estoy en OA1SC.,Prompt 4,False,0.006832425016909838,0.006832425016909838,0.03439201042056084,0.958775520324707
meta-llama_Llama-3.1-8B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 4,False,0.009280204772949219,0.009280204772949219,0.040967296808958054,0.9497524499893188
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 4,False,0.07219119369983673,0.07219119369983673,0.05016304925084114,0.8776457905769348
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 4,False,0.00036041144630871713,0.00036041144630871713,0.0029539577662944794,0.9966856837272644
meta-llama_Llama-3.1-8B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 4,False,0.10001164674758911,0.10001164674758911,0.21771685779094696,0.6822714805603027
meta-llama_Llama-3.1-8B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 5,False,0.43916991353034973,0.43916991353034973,0.09144774824380875,0.4693823456764221
meta-llama_Llama-3.1-8B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 5,True,0.7952451109886169,0.7952451109886169,0.08588163554668427,0.1188732385635376
meta-llama_Llama-3.1-8B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 5,True,0.5171219110488892,0.5171219110488892,0.18086110055446625,0.3020170032978058
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 5,True,0.5071254968643188,0.5071254968643188,0.22943079471588135,0.2634437382221222
meta-llama_Llama-3.1-8B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 5,False,0.2474491447210312,0.2474491447210312,0.10132917016744614,0.6512216925621033
meta-llama_Llama-3.1-8B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 5,False,0.015949193388223648,0.015949193388223648,0.12116368114948273,0.8628871440887451
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 5,False,0.001271784887649119,0.001271784887649119,0.004627200309187174,0.9941009879112244
meta-llama_Llama-3.1-8B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 5,False,0.05387396737933159,0.05387396737933159,0.14814497530460358,0.7979810237884521
meta-llama_Llama-3.1-8B-Instruct,¿Quiero ir a RD3VC?,Prompt 5,False,0.1323656290769577,0.1323656290769577,0.10359279066324234,0.764041543006897
meta-llama_Llama-3.1-8B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 5,False,0.41360530257225037,0.41360530257225037,0.3497159779071808,0.23667865991592407
meta-llama_Llama-3.1-8B-Instruct,Estoy en OA1SC.,Prompt 5,False,0.008210268802940845,0.008210268802940845,0.04172864928841591,0.9500610828399658
meta-llama_Llama-3.1-8B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 5,False,0.06541790068149567,0.06541790068149567,0.05517026409506798,0.8794118165969849
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 5,False,0.24663189053535461,0.24663189053535461,0.40013551712036133,0.35323262214660645
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 5,False,0.00041447646799497306,0.00041447646799497306,0.0033656186424195766,0.9962199330329895
meta-llama_Llama-3.1-8B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 5,False,0.03632386773824692,0.03632386773824692,0.016859160736203194,0.9468169808387756
meta-llama_Llama-3.1-8B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 6,False,0.4518915116786957,0.4518915116786957,0.08274954557418823,0.4653589129447937
meta-llama_Llama-3.1-8B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 6,False,0.19316287338733673,0.19316287338733673,0.10001113265752792,0.7068259716033936
meta-llama_Llama-3.1-8B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 6,False,0.3255899250507355,0.3255899250507355,0.07495398074388504,0.5994561314582825
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 6,False,0.3032335042953491,0.3032335042953491,0.0853554755449295,0.6114110350608826
meta-llama_Llama-3.1-8B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 6,False,0.31090638041496277,0.31090638041496277,0.10653787106275558,0.5825557112693787
meta-llama_Llama-3.1-8B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 6,False,0.0590105801820755,0.0590105801820755,0.1002548336982727,0.8407345414161682
meta-llama_Llama-3.1-8B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 6,False,0.001271784887649119,0.001271784887649119,0.004627200309187174,0.9941009879112244
meta-llama_Llama-3.1-8B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 6,False,0.09935804456472397,0.09935804456472397,0.050311289727687836,0.8503307700157166
meta-llama_Llama-3.1-8B-Instruct,¿Quiero ir a RD3VC?,Prompt 6,False,0.13561461865901947,0.13561461865901947,0.2273508459329605,0.6370345950126648
meta-llama_Llama-3.1-8B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 6,False,0.41380876302719116,0.41380876302719116,0.0627187192440033,0.5234724879264832
meta-llama_Llama-3.1-8B-Instruct,Estoy en OA1SC.,Prompt 6,False,0.009036433883011341,0.009036433883011341,0.039796169847249985,0.9511674046516418
meta-llama_Llama-3.1-8B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 6,False,0.1928137093782425,0.1928137093782425,0.1757223755121231,0.6314639449119568
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 6,False,0.06414278596639633,0.06414278596639633,0.02545783296227455,0.910399317741394
meta-llama_Llama-3.1-8B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 6,False,0.00027667658287100494,0.00027667658287100494,0.0024462933652102947,0.9972770810127258
meta-llama_Llama-3.1-8B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 6,False,0.12049256265163422,0.12049256265163422,0.06205166503787041,0.8174557089805603
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 1,False,0.23285970091819763,0.23285970091819763,0.1950046718120575,0.5721356272697449
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 1,False,0.2948456108570099,0.2948456108570099,0.2407914698123932,0.4643629491329193
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 1,False,0.4275606870651245,0.4275606870651245,0.3185133635997772,0.2539259195327759
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 1,True,0.5173711776733398,0.5173711776733398,0.1701512634754181,0.3124775290489197
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 1,True,0.5266545414924622,0.5266545414924622,0.11870080977678299,0.35464462637901306
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 1,False,0.024146635085344315,0.024146635085344315,0.06585203856229782,0.9100013375282288
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 1,True,0.5321424603462219,0.5321424603462219,0.17905156314373016,0.2888059914112091
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 1,False,0.4616997539997101,0.4616997539997101,0.14113861322402954,0.3971615433692932
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 1,False,0.08391930162906647,0.08391930162906647,0.3557582199573517,0.5603224635124207
meta-llama_Llama-3.2-3B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 1,True,0.6561052799224854,0.6561052799224854,0.1390773057937622,0.20481744408607483
meta-llama_Llama-3.2-3B-Instruct,Estoy en OA1SC.,Prompt 1,False,0.26012077927589417,0.26012077927589417,0.037608709186315536,0.7022705078125
meta-llama_Llama-3.2-3B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 1,False,0.32434189319610596,0.32434189319610596,0.12793825566768646,0.5477198958396912
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 1,False,0.2842228412628174,0.2842228412628174,0.3476905822753906,0.368086576461792
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 1,False,0.010603788308799267,0.010603788308799267,0.11974460631608963,0.8696514964103699
meta-llama_Llama-3.2-3B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 1,False,0.3798656761646271,0.3798656761646271,0.07503652572631836,0.5450977683067322
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 2,False,0.4349950850009918,0.4349950850009918,0.17437341809272766,0.3906314969062805
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 2,False,0.16569945216178894,0.16569945216178894,0.13786736130714417,0.6964331269264221
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 2,False,0.3556663990020752,0.3556663990020752,0.20831875503063202,0.4360148310661316
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 2,False,0.4653395414352417,0.4653395414352417,0.15975187718868256,0.3749086260795593
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 2,False,0.13939394056797028,0.13939394056797028,0.5194656848907471,0.34114038944244385
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 2,False,0.07543883472681046,0.07543883472681046,0.2067437767982483,0.7178173661231995
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 2,False,0.23320889472961426,0.23320889472961426,0.14407514035701752,0.6227160096168518
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 2,False,0.10981453955173492,0.10981453955173492,0.06650410592556,0.8236813545227051
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 2,False,0.3479834794998169,0.3479834794998169,0.10695677250623703,0.5450597405433655
meta-llama_Llama-3.2-3B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 2,True,0.5060394406318665,0.5060394406318665,0.1386505514383316,0.35530996322631836
meta-llama_Llama-3.2-3B-Instruct,Estoy en OA1SC.,Prompt 2,False,0.13749955594539642,0.13749955594539642,0.04222850874066353,0.8202719688415527
meta-llama_Llama-3.2-3B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 2,False,0.26268520951271057,0.26268520951271057,0.16834776103496552,0.5689670443534851
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 2,False,0.1493815928697586,0.1493815928697586,0.1581871062517166,0.6924312710762024
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 2,False,0.026162009686231613,0.026162009686231613,0.2875523865222931,0.6862855553627014
meta-llama_Llama-3.2-3B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 2,False,0.48075276613235474,0.48075276613235474,0.3328108787536621,0.18643635511398315
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 3,False,0.32781776785850525,0.32781776785850525,0.13467586040496826,0.5375063419342041
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 3,False,0.412273645401001,0.412273645401001,0.19750109314918518,0.3902251720428467
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 3,False,0.4986426830291748,0.4986426830291748,0.17987318336963654,0.32148417830467224
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 3,False,0.25772055983543396,0.25772055983543396,0.09764609485864639,0.6446332931518555
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 3,False,0.4305972754955292,0.4305972754955292,0.11702702194452286,0.4523756504058838
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 3,False,0.08396275341510773,0.08396275341510773,0.12498598545789719,0.7910512685775757
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 3,False,0.00031706251320429146,0.00031706251320429146,0.0031006562057882547,0.9965823292732239
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 3,False,0.16225938498973846,0.16225938498973846,0.06426585465669632,0.7734747529029846
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 3,False,0.29411283135414124,0.29411283135414124,0.1364513337612152,0.5694358944892883
meta-llama_Llama-3.2-3B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 3,True,0.5206731557846069,0.5206731557846069,0.1434575617313385,0.3358692526817322
meta-llama_Llama-3.2-3B-Instruct,Estoy en OA1SC.,Prompt 3,False,0.060286201536655426,0.060286201536655426,0.02169596590101719,0.9180178046226501
meta-llama_Llama-3.2-3B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 3,False,0.2201930433511734,0.2201930433511734,0.17192606627941132,0.6078808903694153
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 3,False,0.2182808369398117,0.2182808369398117,0.23795783519744873,0.5437612533569336
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 3,False,0.0004814530839212239,0.0004814530839212239,0.042489826679229736,0.9570288062095642
meta-llama_Llama-3.2-3B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 3,False,0.22033528983592987,0.22033528983592987,0.07588144391775131,0.7037832736968994
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 4,False,0.042696934193372726,0.042696934193372726,0.018897242844104767,0.9384058713912964
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 4,True,0.8211910128593445,0.8211910128593445,0.08874230831861496,0.09006675332784653
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 4,False,0.22586168348789215,0.22586168348789215,0.0729525238275528,0.7011857628822327
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 4,False,0.2592184543609619,0.2592184543609619,0.07424329221248627,0.6665382385253906
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 4,False,0.3339977264404297,0.3339977264404297,0.08573085069656372,0.5802713632583618
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 4,False,0.1011086106300354,0.1011086106300354,0.04570138826966286,0.8531900644302368
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 4,False,0.48566073179244995,0.48566073179244995,0.12958139181137085,0.3847578465938568
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 4,False,0.4671742916107178,0.4671742916107178,0.11173093318939209,0.4210948348045349
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 4,False,0.16587796807289124,0.16587796807289124,0.34269556403160095,0.491426557302475
